@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

CleanData,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,34,6,0,85,15,0,0.810277,0.05727,0.220331,21.764666,60.547369,96.980416,46.64976,50.330657,2.42451,1.166244,1.258266,79.266362,1.981659,3340.826625,0.7,7,0.033333,1,0.966667,29,0.3,3,0.875,0.7,0.777778,0.721688,0.833333,0.6875,0.85,0.042157,0.957843,0.15,0.85506,0.85,0.845718,0.812132,0.903922,0.759851,0.855626,0.85,0,0,0,0,0,0,20761,32352,4812,85,16.666667,?
CleanData,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.74026,0.073404,0.254324,28.207971,70.76467,93.446542,61.681159,31.765383,2.336164,1.542029,0.794135,69.595527,1.739888,2921.470888,0.636364,7,0.034483,1,0.965517,28,0.363636,4,0.875,0.636364,0.736842,0.671871,0.80094,0.656818,0.8,0.058511,0.941489,0.2,0.804688,0.8,0.794011,0.748044,0.870745,0.691354,0.758343,0.8,0,0.001,0,0,0,0,20761,32352,4812,80,16.666667,?
CleanData,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,30,10,0,75,25,0,0.670782,0.089539,0.28428,34.408273,79.1,93.446542,76.712559,16.733984,2.336164,1.917814,0.41835,61.161341,1.529034,2567.421855,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.75,0.0706,0.9294,0.25,0.739062,0.75,0.724951,0.680429,0.8397,0.618987,0.651926,0.75,0.001,0,0,0,0,0,20761,32352,4812,75,16.666667,?
CleanData,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,30,11,0,73.170732,26.829268,0,0.655725,0.095474,0.294456,36.47545,81.394909,97.273994,84.188834,13.08516,2.372536,2.053386,0.31915,61.814831,1.507679,2599.135669,0.9,9,0.064516,2,0.935484,29,0.1,1,0.818182,0.9,0.857143,0.80977,0.917742,0.760754,0.731707,0.060092,0.939908,0.268293,0.725979,0.731707,0.717594,0.669841,0.835808,0.603066,0.623978,0.731707,0.001,0,0,0,0,0,20676,32267,4897,73.170732,16.666667,?
CleanData,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,34,7,0,82.926829,17.073171,0,0.780749,0.063997,0.235005,24.549034,65.258574,96.135497,54.157655,41.977842,2.344768,1.320918,1.02385,74.276882,1.811631,3119.054816,0.909091,10,0.1,3,0.9,27,0.090909,1,0.769231,0.909091,0.833333,0.770378,0.904545,0.723691,0.829268,0.03599,0.96401,0.170732,0.86329,0.829268,0.807317,0.795925,0.896639,0.737687,0.772222,0.829268,0,0,0,0,0,0,20676,32267,4897,82.926829,16.666667,?
CleanData,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.687262,0.087605,0.280776,33.604826,77.968618,96.135497,76.681039,19.454458,2.344768,1.870269,0.474499,65.809707,1.605115,2763.49892,0.545455,6,0,0,1,30,0.454545,5,1,0.545455,0.705882,0.683763,0.772727,0.667406,0.756098,0.055813,0.944187,0.243902,0.790549,0.756098,0.751162,0.713656,0.850142,0.645516,0.682813,0.756098,0,0.001,0,0,0,0,20676,32267,4897,75.609756,16.666667,?
CleanData,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.687023,0.087605,0.280776,33.345547,77.291653,98.883473,76.681039,22.202434,2.411792,1.870269,0.541523,68.172036,1.662733,2871.709742,0.818182,9,0.166667,5,0.833333,25,0.181818,2,0.642857,0.818182,0.72,0.608745,0.825758,0.574755,0.756098,0.069945,0.930055,0.243902,0.780604,0.756098,0.742173,0.695661,0.843076,0.634601,0.718232,0.756098,0.001,0,0,0,0,0,20676,32267,4897,75.609756,16.666667,?
CleanData,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,27,13,0,67.5,32.5,0,0.578947,0.113741,0.324064,43.434303,89.532885,95.519531,99.259658,-3.740127,2.387988,2.481491,-0.093503,55.362772,1.384069,2329.458985,0.727273,8,0.172414,5,0.827586,24,0.272727,3,0.615385,0.727273,0.666667,0.528962,0.777429,0.522552,0.675,0.091952,0.908048,0.325,0.689744,0.675,0.665288,0.592823,0.791524,0.553686,0.635051,0.675,0,0,0,0,0,0,20761,32352,4812,67.5,16.666667,?
CleanData,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,33,7,0,82.5,17.5,0,0.776892,0.065337,0.237935,24.95018,65.737094,95.519531,54.165459,41.354072,2.387988,1.354136,1.033852,73.078239,1.826956,3074.859771,0.818182,9,0.034483,1,0.965517,28,0.181818,2,0.9,0.818182,0.857143,0.808135,0.89185,0.786364,0.825,0.03735,0.96265,0.175,0.840048,0.825,0.819868,0.792181,0.893825,0.725881,0.775507,0.825,0,0,0,0,0,0,20761,32352,4812,82.5,16.666667,?
CleanData,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,31,9,0,77.5,22.5,0,0.711769,0.081472,0.269718,31.146379,74.611301,94.770263,69.196859,25.573404,2.369257,1.729921,0.639335,66.051436,1.651286,2776.913165,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.775,0.051995,0.948005,0.225,?,0.775,?,?,0.861502,0.653049,?,0.775,0,0.001,0,0,0,0,20761,32352,4812,77.5,16.666667,?
CleanData,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.741519,0.073404,0.254324,28.062243,70.352758,94.770263,61.681159,33.089104,2.369257,1.542029,0.827228,69.438456,1.735961,2919.309172,0.818182,9,0.103448,3,0.896552,26,0.181818,2,0.75,0.818182,0.782609,0.696418,0.857367,0.663636,0.8,0.055969,0.944031,0.2,0.801923,0.8,0.794884,0.749958,0.872015,0.696923,0.762657,0.8,0.001,0,0,0,0,0,20761,32352,4812,80,16.666667,?
CleanData,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,27,13,0,67.5,32.5,0,0.582665,0.113741,0.324064,43.48292,89.644792,94.770263,99.259658,-4.489395,2.369257,2.481491,-0.112235,56.403848,1.410096,2371.312377,0.454545,5,0.172414,5,0.827586,24,0.545455,6,0.5,0.454545,0.47619,0.290929,0.641066,0.377273,0.675,0.088856,0.911144,0.325,0.657143,0.675,0.651465,0.578482,0.793072,0.564851,0.576516,0.675,0,0,0,0,0,0,20761,32352,4812,67.5,16.666667,?
CleanData,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,31,9,0,77.5,22.5,0,0.710145,0.081472,0.269718,31.178594,74.698339,94.585039,69.196859,25.38818,2.364626,1.729921,0.634704,68.438692,1.710967,2876.650724,0.5,5,0.033333,1,0.966667,29,0.5,5,0.833333,0.5,0.625,0.565916,0.733333,0.541667,0.775,0.064823,0.935177,0.225,0.791443,0.775,0.764179,0.720116,0.855089,0.660164,0.755146,0.775,0,0,0,0,0,0,20761,32352,4812,77.5,16.666667,?
CleanData,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,32,9,0,78.04878,21.95122,0,0.716372,0.079736,0.266394,30.55782,73.8969,96.488096,69.173244,27.314851,2.353368,1.687152,0.666216,69.047529,1.684086,2900.683033,0.636364,7,0.066667,2,0.933333,28,0.363636,4,0.777778,0.636364,0.7,0.609824,0.784848,0.59251,0.780488,0.059853,0.940147,0.219512,0.782249,0.780488,0.771041,0.723576,0.860317,0.670006,0.742328,0.780488,0,0.001,0,0,0,0,20676,32267,4897,78.04878,16.666667,?
CleanData,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,30,11,0,73.170732,26.829268,0,0.655462,0.095474,0.294456,36.549287,81.580534,97.237364,84.188834,13.04853,2.371643,2.053386,0.318257,62.393192,1.521785,2623.295666,0.636364,7,0.1,3,0.9,27,0.363636,4,0.7,0.636364,0.666667,0.553395,0.768182,0.543016,0.731707,0.061198,0.938802,0.268293,?,0.731707,?,?,0.835255,0.608117,?,0.731707,0,0,0,0,0,0,20676,32267,4897,73.170732,16.666667,?
CleanData,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,31,10,0,75.609756,24.390244,0,0.692423,0.087605,0.280776,33.398765,77.430392,98.208486,76.681039,21.527447,2.395329,1.870269,0.52506,68.423801,1.668873,2880.027622,0.636364,7,0.066667,2,0.933333,28,0.363636,4,0.777778,0.636364,0.7,0.609824,0.784848,0.59251,0.756098,0.053669,0.946331,0.243902,0.762581,0.756098,0.749686,0.69997,0.851214,0.64486,0.733135,0.756098,0,0,0,0,0,0,20676,32267,4897,75.609756,16.666667,?
CleanData,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,27,14,0,65.853659,34.146341,0,0.55914,0.119082,0.332133,45.368628,91.524149,98.530875,106.712218,-8.181343,2.403192,2.602737,-0.199545,55.013196,1.341785,2316.42298,0.545455,6,0.1,3,0.9,27,0.454545,5,0.666667,0.545455,0.6,0.476831,0.722727,0.485588,0.658537,0.094894,0.905106,0.341463,0.710865,0.658537,0.654394,0.589751,0.781821,0.531174,0.611905,0.658537,0.001,0,0,0,0,0,20676,32267,4897,65.853659,16.666667,?
CleanData,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.613215,0.105674,0.311368,40.437084,86.22499,94.417665,91.743959,2.673706,2.360442,2.293599,0.066843,59.245122,1.481128,2489.718241,0.545455,6,0.103448,3,0.896552,26,0.454545,5,0.666667,0.545455,0.6,0.47263,0.721003,0.488636,0.7,0.084834,0.915166,0.3,0.700833,0.7,0.690214,0.619095,0.807583,0.580625,0.676923,0.7,0,0,0,0,0,0,20761,32352,4812,70,16.666667,?
CleanData,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.83871,0.049202,0.201192,18.809837,55.655221,94.770263,39.13406,55.636203,2.369257,0.978351,1.390905,79.342217,1.983555,3335.679896,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.875,0.044806,0.955194,0.125,0.877143,0.875,0.871728,0.837306,0.915097,0.794984,0.887612,0.875,0,0.001,0,0,0,0,20761,32352,4812,87.5,16.666667,?
CleanData,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.621749,0.105674,0.311368,40.398785,86.132765,94.770263,91.743959,3.026305,2.369257,2.293599,0.075658,61.168247,1.529206,2571.615686,0.727273,8,0.103448,3,0.896552,26,0.272727,3,0.727273,0.727273,0.727273,0.623824,0.811912,0.603926,0.7,0.068668,0.931332,0.3,0.7175,0.7,0.705303,0.632631,0.815666,0.58108,0.709596,0.7,0,0,0,0,0,0,20761,32352,4812,70,16.666667,?
CleanData,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.609439,0.105674,0.311368,40.398785,86.132765,94.770263,91.743959,3.026305,2.369257,2.293599,0.075658,58.215403,1.455385,2447.473177,0.636364,7,0.206897,6,0.793103,23,0.363636,4,0.538462,0.636364,0.583333,0.409422,0.714734,0.442657,0.7,0.094292,0.905708,0.3,?,0.7,?,?,0.802854,0.567965,?,0.7,0,0.001,0,0,0,0,20761,32352,4812,70,16.666667,?
CleanData,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.743178,0.073404,0.254324,28.091268,70.434828,94.585039,61.681159,32.90388,2.364626,1.542029,0.822597,70.271163,1.756779,2953.674065,0.8,8,0.1,3,0.9,27,0.2,2,0.727273,0.8,0.761905,0.678834,0.85,0.631818,0.8,0.050748,0.949252,0.2,0.815152,0.8,0.797143,0.754385,0.874626,0.688628,0.769719,0.8,0,0.001,0,0,0,0,20761,32352,4812,80,16.666667,?
CleanData,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,34,6,0,85,15,0,0.810427,0.05727,0.220331,21.916617,61.020582,94.585039,46.64976,47.935279,2.364626,1.166244,1.198382,76.933697,1.923342,3233.717202,0.8,8,0,0,1,30,0.2,2,1,0.8,0.888889,0.866025,0.9,0.85,0.85,0.02627,0.97373,0.15,0.887143,0.85,0.853579,0.830421,0.911865,0.776834,0.814459,0.85,0,0,0,0,0,0,20761,32352,4812,85,16.666667,?
CleanData,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,34,7,0,82.926829,17.073171,0,0.783233,0.063997,0.235005,24.359625,64.691964,98.883473,54.157655,44.725818,2.411792,1.320918,1.090874,77.764299,1.89669,3275.778546,0.909091,10,0.1,3,0.9,27,0.090909,1,0.769231,0.909091,0.833333,0.770378,0.904545,0.723691,0.829268,0.044832,0.955168,0.170732,0.871884,0.829268,0.825018,0.800008,0.892218,0.739153,0.815657,0.829268,0,0,0,0,0,0,20676,32267,4897,82.926829,16.666667,?
CleanData,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,33,8,0,80.487805,19.512195,0,0.748273,0.071866,0.251191,27.542026,69.679438,96.488096,61.66545,34.822646,2.353368,1.504035,0.849333,72.085494,1.758183,3028.307774,0.818182,9,0.133333,4,0.866667,26,0.181818,2,0.692308,0.818182,0.75,0.65208,0.842424,0.615214,0.804878,0.047979,0.952021,0.195122,0.811757,0.804878,0.794673,0.759291,0.878449,0.705014,0.763143,0.804878,0,0.001,0,0,0,0,20676,32267,4897,80.487805,16.666667,?
CleanData,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,28,13,0,68.292683,31.707317,0,0.594677,0.111213,0.320067,42.620994,88.785487,96.488096,99.204423,-2.716327,2.353368,2.41962,-0.066252,60.091389,1.465644,2524.436037,0.545455,6,0.066667,2,0.933333,28,0.454545,5,0.75,0.545455,0.631579,0.535301,0.739394,0.531042,0.682927,0.085796,0.914204,0.317073,0.710163,0.682927,0.67932,0.605156,0.798565,0.551993,0.668755,0.682927,0,0,0,0,0,0,20676,32267,4897,68.292683,16.666667,?
CleanData,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,30,11,0,73.170732,26.829268,0,0.654935,0.095474,0.294456,36.589407,81.681132,96.488096,84.188834,12.299262,2.353368,2.053386,0.299982,62.786779,1.531385,2637.669254,0.636364,7,0.1,3,0.9,27,0.363636,4,0.7,0.636364,0.666667,0.553395,0.768182,0.543016,0.731707,0.065041,0.934959,0.268293,?,0.731707,?,?,0.833333,0.616162,?,0.731707,0,0,0,0.01,0,10,20676,32267,4897,73.170732,16.666667,?
CleanData,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,29,11,0,72.5,27.5,0,0.645161,0.097606,0.298132,37.534414,83.019152,93.124154,84.228259,8.895895,2.328104,2.105706,0.222397,62.638352,1.565959,2628.451446,0.363636,4,0.103448,3,0.896552,26,0.636364,7,0.571429,0.363636,0.444444,0.305757,0.630094,0.382792,0.725,0.077312,0.922688,0.275,0.717381,0.725,0.705739,0.641598,0.823844,0.620863,0.722426,0.725,0,0.001,0,0,0,0,20761,32352,4812,72.5,16.666667,?
CleanData,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.619952,0.105674,0.311368,40.464984,86.291883,94.095276,91.743959,2.351318,2.352382,2.293599,0.058783,60.659284,1.516482,2548.203476,0.636364,7,0.137931,4,0.862069,25,0.363636,4,0.636364,0.636364,0.636364,0.498433,0.749216,0.504959,0.7,0.072101,0.927899,0.3,0.772727,0.7,0.707536,0.648825,0.81395,0.60197,0.717655,0.7,0,0,0,0,0,0,20761,32352,4812,70,16.666667,?
CleanData,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.613837,0.105674,0.311368,40.437084,86.22499,94.417665,91.743959,2.673706,2.360442,2.293599,0.066843,56.989691,1.424742,2394.93598,0.818182,9,0.103448,3,0.896552,26,0.181818,2,0.75,0.818182,0.782609,0.696418,0.857367,0.663636,0.7,0.071847,0.928153,0.3,?,0.7,?,?,0.814077,0.560401,?,0.7,0,0.001,0,0,0,0,20761,32352,4812,70,16.666667,?
CleanData,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,32,8,0,80,20,0,0.746032,0.073404,0.254324,28.088847,70.428087,94.417665,61.681159,32.736506,2.360442,1.542029,0.818413,69.848505,1.746213,2935.315031,0.818182,9,0.034483,1,0.965517,28,0.181818,2,0.9,0.818182,0.857143,0.808135,0.89185,0.786364,0.8,0.041914,0.958086,0.2,0.818144,0.8,0.799917,0.758922,0.879043,0.698314,0.748896,0.8,0,0.001,0,0,0,0,20761,32352,4812,80,16.666667,?
CleanData,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,31,9,0,77.5,22.5,0,0.709911,0.081472,0.269718,30.962428,74.119055,96.980416,69.196859,27.783557,2.42451,1.729921,0.694589,67.589116,1.689728,2848.667594,0.9,9,0.133333,4,0.866667,26,0.1,1,0.692308,0.9,0.782609,0.708784,0.883333,0.648077,0.775,0.065612,0.934388,0.225,0.80147,0.775,0.752429,0.722566,0.854694,0.645412,0.709714,0.775,0.001,0,0,0,0,0,20761,32352,4812,77.5,16.666667,?
CleanData,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,30,10,0,75,25,0,0.680766,0.089539,0.28428,34.028348,78.120747,96.980416,76.712559,20.267857,2.42451,1.917814,0.506696,63.528006,1.5882,2677.504651,0.7,7,0.1,3,0.9,27,0.3,3,0.7,0.7,0.7,0.6,0.8,0.565,0.75,0.062835,0.937165,0.25,0.717143,0.75,0.729701,0.678633,0.843583,0.62881,0.640883,0.75,0,0,0,0,0,0,20761,32352,4812,75,16.666667,?
CleanData,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 50.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,27,14,0,65.853659,34.146341,0,0.568421,0.119082,0.332133,45.326775,91.429019,98.883473,106.712218,-7.828745,2.411792,2.602737,-0.190945,57.503888,1.402534,2422.319812,0.363636,4,0.066667,2,0.933333,28,0.636364,7,0.666667,0.363636,0.470588,0.372271,0.648485,0.413156,0.658537,0.088531,0.911469,0.341463,0.706504,0.658537,0.638972,0.582771,0.785003,0.519307,0.622353,0.658537,0,0.001,0,0,0,0,20676,32267,4897,65.853659,16.666667,?
