@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 38\nSize of the tree: 75\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

CleanData,5,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,26,14,0,65,35,0,0.549114,0.150146,0.279659,57.400391,77.361284,94.770263,56.817022,37.953241,2.369257,1.420426,0.948831,48.404452,1.210111,2035.004345,0.727273,8,0.103448,3,0.896552,26,0.272727,3,0.727273,0.727273,0.727273,0.623824,0.887147,0.837349,0.65,0.086253,0.913747,0.35,0.694048,0.65,0.635513,0.575961,0.897024,0.745549,0.551127,0.65,0.108,0,0.11,0,110,0,6844,32352,4812,95,55,?,?,?,?,?,100,116
CleanData,5,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,33,7,0,82.5,17.5,0,0.773463,0.118223,0.223202,45.196224,61.743594,94.770263,35.65662,59.113643,2.369257,0.891416,1.477841,61.344749,1.533619,2579.036159,0.818182,9,0.034483,1,0.965517,28,0.181818,2,0.9,0.818182,0.857143,0.808135,0.981191,0.951671,0.825,0.053227,0.946773,0.175,0.8375,0.825,0.821825,0.784321,0.958841,0.887143,0.786376,0.825,0.086,0,0.08,0,80,0,6844,32352,4812,97.5,50,?,?,?,?,?,100,84
CleanData,5,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.686028,0.131587,0.249796,50.008105,68.644505,96.980416,44.726482,52.253934,2.42451,1.118162,1.306348,57.385422,1.434636,2418.614171,0.7,7,0.066667,2,0.933333,28,0.3,3,0.777778,0.7,0.736842,0.656736,0.946667,0.889596,0.75,0.050132,0.949868,0.25,0.783889,0.75,0.749254,0.709129,0.93256,0.799556,0.682511,0.75,0.078,0,0.07,0,70,0,6844,32352,4812,97.5,55,?,?,?,?,?,100,72
CleanData,5,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,34,6,0,85,15,0,0.808,0.122838,0.218949,46.68316,60.167509,96.980416,33.68768,63.292736,2.42451,0.842192,1.582318,63.292736,1.582318,2667.588766,1,10,0.133333,4,0.866667,26,0,0,0.714286,1,0.833333,0.786796,0.996667,0.990909,0.85,0.040523,0.959477,0.15,0.866071,0.85,0.844444,0.823604,0.984235,0.911338,0.812037,0.85,0.081,0,0.09,0,90,0,6844,32352,4812,100,58.333333,?,?,?,?,?,100,82
CleanData,6,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,33,8,0,80.487805,19.512195,0,0.749427,0.120264,0.232555,45.900003,64.210578,97.459218,45.756581,51.702637,2.377054,1.116014,1.26104,60.263082,1.469831,2534.442835,0.909091,10,0.066667,2,0.933333,28,0.090909,1,0.833333,0.909091,0.869565,0.820348,0.957576,0.930303,0.804878,0.040729,0.959271,0.195122,?,0.804878,?,?,0.938448,0.8534,?,0.804878,0.121,0,0.11,0,110,0,6844,32267,4897,95.121951,50,?,?,?,?,?,100,103
CleanData,6,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,30,11,0,73.170732,26.829268,0,0.660902,0.143829,0.2586,55.023368,71.591932,97.559752,52.507133,45.05262,2.379506,1.280662,1.098844,57.019368,1.390716,2398.246299,0.454545,5,0.066667,2,0.933333,28,0.545455,6,0.714286,0.454545,0.555556,0.456735,0.839394,0.752196,0.731707,0.055771,0.944229,0.268293,0.728455,0.731707,0.715961,0.666302,0.932911,0.809854,0.678158,0.731707,0.071,0.001,0.07,0,70,0,6844,32267,4897,97.560976,58.130081,?,?,?,?,?,100,74
CleanData,6,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,28,13,0,68.292683,31.707317,0,0.583268,0.13339,0.266799,51.0298,73.861856,97.559752,49.939532,47.62022,2.379506,1.218037,1.161469,55.570534,1.355379,2337.308032,0.818182,9,0.166667,5,0.833333,25,0.181818,2,0.642857,0.818182,0.72,0.608745,0.90303,0.905104,0.682927,0.093416,0.906584,0.317073,0.694425,0.682927,0.657631,0.599719,0.933061,0.790701,0.57582,0.682927,0.056,0,0.05,0,50,0,6844,32267,4897,97.560976,48.373984,?,?,?,?,?,100,64
CleanData,6,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,34,7,0,82.926829,17.073171,0,0.781583,0.129507,0.229394,49.577752,63.554863,97.237364,38.759385,58.477979,2.371643,0.945351,1.426292,61.808023,1.507513,2598.692464,0.818182,9,0.066667,2,0.933333,28,0.181818,2,0.818182,0.818182,0.818182,0.751515,0.924242,0.90303,0.829268,0.041424,0.958576,0.170732,0.84878,0.829268,0.831572,0.793915,0.967828,0.936413,0.807802,0.829268,0.066,0,0.07,0,70,0,6844,32267,4897,97.560976,60.569106,?,?,?,?,?,100,73
CleanData,6,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.672131,0.149304,0.258815,57.414737,72.070781,93.124154,46.512799,46.611355,2.328104,1.16282,1.165284,50.922355,1.273059,2136.820844,0.727273,8,0.103448,3,0.896552,26,0.272727,3,0.727273,0.727273,0.727273,0.623824,0.931034,0.892998,0.75,0.073501,0.926499,0.25,0.777813,0.75,0.730963,0.688596,0.930796,0.832832,0.673415,0.75,0.069,0,0.07,0,70,0,6844,32352,4812,97.5,62.5,?,?,?,?,?,100,58
CleanData,6,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,28,12,0,70,30,0,0.608163,0.129147,0.252625,49.37252,69.882875,94.770263,49.064583,45.70568,2.369257,1.226615,1.142642,56.924335,1.423108,2393.194521,0.727273,8,0.206897,6,0.793103,23,0.272727,3,0.571429,0.727273,0.64,0.487149,0.905956,0.697919,0.7,0.086402,0.913598,0.3,?,0.7,?,?,0.93094,0.818342,?,0.7,0.091,0,0.09,0,90,0,6844,32352,4812,97.5,52.5,?,?,?,?,?,100,84
CleanData,6,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,26,14,0,65,35,0,0.560784,0.144946,0.277193,55.412625,76.679193,94.770263,56.786042,37.984221,2.369257,1.419651,0.949606,50.66723,1.266681,2130.135349,0.454545,5,0,0,1,29,0.545455,6,1,0.454545,0.625,0.613696,0.924765,0.909483,0.65,0.068738,0.931262,0.35,0.721131,0.65,0.647804,0.600902,0.909835,0.773556,0.568803,0.65,0.093,0,0.09,0,90,0,6844,32352,4812,95,49.583333,?,?,?,?,?,100,104
CleanData,6,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.676113,0.139321,0.26502,53.262094,73.311786,94.770263,52.127323,42.64294,2.369257,1.303183,1.066073,52.738099,1.318452,2217.19815,0.818182,9,0.103448,3,0.896552,26,0.181818,2,0.75,0.818182,0.782609,0.696418,0.855799,0.761302,0.75,0.06411,0.93589,0.25,0.73006,0.75,0.734283,0.684322,0.903965,0.779943,0.612852,0.75,0.097,0,0.1,0,100,0,6844,32352,4812,95,53.333333,?,?,?,?,?,100,97
CleanData,6,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,33,7,0,82.5,17.5,0,0.775821,0.114229,0.214052,43.530901,59.002214,95.556161,32.159465,63.396696,2.388904,0.803987,1.584917,65.190195,1.629755,2743.125655,0.9,9,0.166667,5,0.833333,25,0.1,1,0.642857,0.9,0.75,0.66575,0.95,0.815927,0.825,0.049747,0.950253,0.175,0.846964,0.825,0.815593,0.787076,0.966504,0.898204,0.822391,0.825,0.113,0,0.11,0,110,0,6844,32352,4812,100,54.166667,?,?,?,?,?,100,128
CleanData,6,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.678715,0.134806,0.264876,51.372257,73.01157,95.556161,52.533144,43.023017,2.388904,1.313329,1.075575,56.127105,1.403178,2361.761635,0.7,7,0.066667,2,0.933333,28,0.3,3,0.777778,0.7,0.736842,0.656736,0.793333,0.644803,0.75,0.068543,0.931457,0.25,0.751111,0.75,0.741903,0.688628,0.899849,0.749664,0.701297,0.75,0.089,0,0.09,0,90,0,6844,32352,4812,95,51.25,?,?,?,?,?,100,99
CleanData,7,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,33,8,0,80.487805,19.512195,0,0.746718,0.130957,0.240333,50.187873,66.66744,96.488096,39.499943,56.988153,2.353368,0.963413,1.389955,60.949372,1.48657,2560.479849,0.727273,8,0.1,3,0.9,27,0.272727,3,0.727273,0.727273,0.727273,0.627273,0.912121,0.874466,0.804878,0.059683,0.940317,0.195122,0.795935,0.804878,0.784694,0.743168,0.94969,0.879117,0.760823,0.804878,0.078,0,0.08,0,80,0,6844,32267,4897,97.560976,56.910569,?,?,?,?,?,100,92
CleanData,7,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,32,9,0,78.04878,21.95122,0,0.71659,0.133056,0.238864,50.992202,66.260082,96.488096,41.287994,55.200101,2.353368,1.007024,1.346344,58.499401,1.426815,2457.556705,0.727273,8,0.1,3,0.9,27,0.272727,3,0.727273,0.727273,0.727273,0.627273,0.912121,0.863408,0.780488,0.064658,0.935342,0.219512,0.783972,0.780488,0.780488,0.720814,0.949741,0.870904,0.792508,0.780488,0.063,0,0.06,0,60,0,6844,32267,4897,97.560976,55.284553,?,?,?,?,?,100,72
CleanData,7,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,26,15,0,63.414634,36.585366,0,0.532675,0.137587,0.274863,52.728672,76.246034,96.488096,56.574283,39.913812,2.353368,1.379861,0.973508,52.707395,1.285546,2214.234839,0.545455,6,0.066667,2,0.933333,28,0.454545,5,0.75,0.545455,0.631579,0.535301,0.845455,0.80551,0.634146,0.079294,0.920706,0.365854,0.662021,0.634146,0.637825,0.566084,0.914149,0.767289,0.510747,0.634146,0.107,0,0.11,0,110,0,6844,32267,4897,95.121951,47.154472,?,?,?,?,?,100,92
CleanData,7,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,29,12,0,70.731707,29.268293,0,0.626707,0.14454,0.266947,55.393495,74.050141,96.488096,50.044141,46.443955,2.353368,1.220589,1.132779,54.796426,1.336498,2301.994943,0.545455,6,0.133333,4,0.866667,26,0.454545,5,0.6,0.545455,0.571429,0.425208,0.848485,0.613104,0.707317,0.061023,0.938977,0.292683,0.709756,0.707317,0.70529,0.64366,0.901964,0.718483,0.63088,0.707317,0.083,0,0.08,0,80,0,6844,32267,4897,95.121951,55.691057,?,?,?,?,?,100,74
CleanData,7,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,29,11,0,72.5,27.5,0,0.643147,0.149579,0.255094,57.277362,70.696266,94.095276,46.12759,47.967686,2.352382,1.15319,1.199192,51.114137,1.277853,2147.226487,0.909091,10,0.172414,5,0.827586,24,0.090909,1,0.666667,0.909091,0.769231,0.679449,0.978056,0.954779,0.725,0.073206,0.926794,0.275,0.726786,0.725,0.687094,0.648741,0.933976,0.805027,0.606909,0.725,0.082,0,0.09,0,90,0,6844,32352,4812,97.5,60.416667,?,?,?,?,?,100,54
CleanData,7,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,27,13,0,67.5,32.5,0,0.565581,0.139382,0.27786,53.276179,76.849622,95.166933,59.892438,35.274494,2.379173,1.497311,0.881862,51.143979,1.278599,2151.043412,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.893417,0.876434,0.675,0.106851,0.893149,0.325,?,0.675,?,?,0.887239,0.745871,?,0.675,0.092,0,0.09,0,90,0,6844,32352,4812,90,48.333333,?,?,?,?,?,100,106
CleanData,7,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,31,9,0,77.5,22.5,0,0.71223,0.135309,0.248858,51.471146,68.458793,96.627818,44.838371,51.789447,2.415695,1.120959,1.294736,56.061678,1.401542,2361.827703,0.7,7,0.033333,1,0.966667,29,0.3,3,0.875,0.7,0.777778,0.721688,0.916667,0.799524,0.775,0.05653,0.94347,0.225,0.79756,0.775,0.76454,0.72926,0.943136,0.838291,0.704694,0.775,0.093,0,0.09,0,90,0,6844,32352,4812,100,57.5,?,?,?,?,?,100,82
CleanData,7,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,32,8,0,80,20,0,0.744817,0.129927,0.240668,49.377264,66.136027,96.980416,37.198078,59.782338,2.42451,0.929952,1.494558,59.916021,1.497901,2525.270921,0.9,9,0.1,3,0.9,27,0.1,1,0.75,0.9,0.818182,0.755929,0.943333,0.821079,0.8,0.050093,0.949907,0.2,0.82109,0.8,0.785792,0.759116,0.959655,0.839052,0.749177,0.8,0.072,0.001,0.07,0,70,0,6844,32352,4812,100,55,?,?,?,?,?,100,82
CleanData,7,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,31,9,0,77.5,22.5,0,0.71223,0.13253,0.251876,50.665779,69.675634,94.770263,60.775822,33.994441,2.369257,1.519396,0.849861,57.251684,1.431292,2406.956831,0.636364,7,0.137931,4,0.862069,25,0.363636,4,0.636364,0.636364,0.636364,0.498433,0.855799,0.689499,0.775,0.05915,0.94085,0.225,0.79375,0.775,0.779762,0.72475,0.900135,0.777277,0.7886,0.775,0.109,0,0.11,0,110,0,6844,32352,4812,92.5,55,?,?,?,?,?,100,80
CleanData,7,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,33,7,0,82.5,17.5,0,0.773646,0.117384,0.234123,44.875632,64.764853,94.770263,45.547564,49.222699,2.369257,1.138689,1.230567,62.329197,1.55823,2620.423982,0.909091,10,0.034483,1,0.965517,28,0.090909,1,0.909091,0.909091,0.909091,0.874608,0.912226,0.934732,0.825,0.042194,0.957806,0.175,0.807143,0.825,0.813034,0.781596,0.940555,0.854008,0.675732,0.825,0.09,0,0.09,0,90,0,6844,32352,4812,95,49.166667,?,?,?,?,?,100,68
CleanData,8,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,32,9,0,78.04878,21.95122,0,0.71875,0.122735,0.233705,46.843084,64.528115,97.459218,40.590999,56.868219,2.377054,0.990024,1.38703,61.419384,1.498034,2583.072611,0.818182,9,0.1,3,0.9,27,0.181818,2,0.75,0.818182,0.782609,0.699362,0.933333,0.785432,0.780488,0.052189,0.947811,0.219512,0.808537,0.780488,0.782732,0.741447,0.937921,0.834168,0.733213,0.780488,0.103,0,0.1,0,100,0,6844,32267,4897,95.121951,54.065041,?,?,?,?,?,100,83
CleanData,8,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,29,12,0,70.731707,29.268293,0,0.628399,0.131493,0.241614,49.896102,66.281736,99.669371,42.650202,57.019169,2.43096,1.040249,1.390711,62.07643,1.514059,2617.2559,0.7,7,0.064516,2,0.935484,29,0.3,3,0.777778,0.7,0.736842,0.659309,0.880645,0.853446,0.707317,0.064169,0.935831,0.292683,?,0.707317,?,?,0.951411,0.900872,?,0.707317,0.077,0,0.08,0,80,0,6844,32267,4897,97.560976,56.097561,?,?,?,?,?,100,81
CleanData,8,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,27,14,0,65.853659,34.146341,0,0.5625,0.15965,0.280165,60.580591,76.85725,99.669371,53.430136,46.239235,2.43096,1.303174,1.127786,50.922128,1.242003,2146.970122,0.7,7,0.193548,6,0.806452,25,0.3,3,0.538462,0.7,0.608696,0.467378,0.848387,0.542698,0.658537,0.088431,0.911569,0.341463,0.677924,0.658537,0.64895,0.582726,0.88685,0.695727,0.600735,0.658537,0.084,0,0.08,0,80,0,6844,32267,4897,97.560976,60.97561,?,?,?,?,?,100,77
CleanData,8,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,30,11,0,73.170732,26.829268,0,0.660647,0.142523,0.261534,54.249415,71.994632,98.883473,48.891345,49.992128,2.411792,1.192472,1.21932,56.413989,1.375951,2376.408436,0.727273,8,0.1,3,0.9,27,0.272727,3,0.727273,0.727273,0.727273,0.627273,0.893939,0.876708,0.731707,0.059927,0.940073,0.268293,0.765854,0.731707,0.727892,0.680784,0.93556,0.825328,0.670998,0.731707,0.067,0,0.07,0,70,0,6844,32267,4897,97.560976,56.097561,?,?,?,?,?,100,66
CleanData,8,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.675851,0.122103,0.228767,46.954582,63.703397,93.124154,33.847442,59.276712,2.328104,0.846186,1.481918,59.276712,1.481918,2487.38918,0.636364,7,0.103448,3,0.896552,26,0.363636,4,0.7,0.636364,0.666667,0.549532,0.952978,0.884747,0.75,0.06289,0.93711,0.25,0.743869,0.75,0.73937,0.68311,0.963803,0.864749,0.707391,0.75,0.064,0,0.07,0,70,0,6844,32352,4812,100,51.666667,?,?,?,?,?,100,68
CleanData,8,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,28,12,0,70,30,0,0.609121,0.141555,0.27747,54.434715,77.265503,93.124154,55.963572,37.160581,2.328104,1.399089,0.929015,51.446053,1.286151,2158.79646,0.545455,6,0.103448,3,0.896552,26,0.454545,5,0.666667,0.545455,0.6,0.47263,0.777429,0.701182,0.7,0.079228,0.920772,0.3,0.697396,0.7,0.689236,0.624323,0.89585,0.759333,0.577997,0.7,0.078,0,0.08,0,80,0,6844,32352,4812,92.5,52.916667,?,?,?,?,?,100,77
CleanData,8,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,36,4,0,90,10,0,0.870024,0.105752,0.195127,40.638683,54.29347,93.446542,30.604298,62.842245,2.336164,0.765107,1.571056,64.871507,1.621788,2723.166655,1,11,0.034483,1,0.965517,28,0,0,0.916667,1,0.956522,0.940775,0.996865,0.992424,0.9,0.017988,0.982012,0.1,0.89375,0.9,0.895186,0.881771,0.979521,0.922083,0.810214,0.9,0.097,0,0.09,0,90,0,6844,32352,4812,97.5,53.333333,?,?,?,?,?,100,76
CleanData,8,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,25,15,0,62.5,37.5,0,0.51417,0.144183,0.28139,55.407187,78.295846,93.446542,59.507186,33.939357,2.336164,1.48768,0.848484,50.523942,1.263099,2120.886676,0.636364,7,0.137931,4,0.862069,25,0.363636,4,0.636364,0.636364,0.636364,0.498433,0.824451,0.784507,0.625,0.087177,0.912823,0.375,0.611905,0.625,0.601389,0.528601,0.893886,0.704414,0.462542,0.625,0.08,0,0.08,0,80,0,6844,32352,4812,95,47.916667,?,?,?,?,?,100,92
CleanData,8,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,30,10,0,75,25,0,0.676113,0.132335,0.253692,50.591182,70.178012,94.770263,62.72622,32.044043,2.369257,1.568155,0.801101,56.702894,1.417572,2383.884768,0.727273,8,0.137931,4,0.862069,25,0.272727,3,0.666667,0.727273,0.695652,0.574239,0.862069,0.700455,0.75,0.075373,0.924627,0.25,0.750476,0.75,0.741523,0.681646,0.911335,0.803633,0.747061,0.75,0.108,0,0.11,0,110,0,6844,32352,4812,95,52.5,?,?,?,?,?,100,96
CleanData,8,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,28,12,0,70,30,0,0.618745,0.138544,0.259395,52.964879,71.755621,94.770263,47.01501,47.755253,2.369257,1.175375,1.193881,53.699215,1.34248,2257.605061,0.636364,7,0.034483,1,0.965517,28,0.363636,4,0.875,0.636364,0.736842,0.671871,0.984326,0.958558,0.7,0.075396,0.924604,0.3,0.72753,0.7,0.704774,0.634972,0.927547,0.822681,0.656507,0.7,0.149,0,0.15,0,150,0,6844,32352,4812,95,54.166667,?,?,?,?,?,100,167
CleanData,9,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,30,11,0,73.170732,26.829268,0,0.658074,0.138608,0.246012,52.901171,67.926337,97.459218,44.730434,52.728784,2.377054,1.090986,1.286068,56.589166,1.380224,2379.931472,0.727273,8,0.1,3,0.9,27,0.272727,3,0.727273,0.727273,0.727273,0.627273,0.918182,0.740975,0.731707,0.055193,0.944807,0.268293,0.715447,0.731707,0.722838,0.669284,0.932654,0.81187,0.587662,0.731707,0.078,0,0.08,0,80,0,6844,32267,4897,97.560976,58.943089,?,?,?,?,?,100,78
CleanData,9,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,30,11,0,73.170732,26.829268,0,0.650116,0.130885,0.270113,49.898828,74.489866,98.208486,73.971309,24.237177,2.395329,1.804178,0.591151,59.691848,1.455899,2512.490815,0.818182,9,0.166667,5,0.833333,25,0.181818,2,0.642857,0.818182,0.72,0.608745,0.839394,0.607205,0.731707,0.085328,0.914672,0.268293,0.727758,0.731707,0.706992,0.654727,0.880592,0.745952,0.668148,0.731707,0.122,0,0.12,0,120,0,6844,32267,4897,90.243902,46.341463,?,?,?,?,?,100,125
CleanData,9,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,35,6,0,85.365854,14.634146,0,0.813636,0.111626,0.209037,42.556502,57.646723,98.208486,30.577569,67.630917,2.395329,0.745794,1.649535,67.630917,1.649535,2846.654342,0.909091,10,0.066667,2,0.933333,28,0.090909,1,0.833333,0.909091,0.869565,0.820348,0.987879,0.964968,0.853659,0.03178,0.96822,0.146341,0.877236,0.853659,0.85281,0.830767,0.984943,0.938016,0.813975,0.853659,0.089,0,0.09,0,90,0,6844,32267,4897,100,52.03252,?,?,?,?,?,100,97
CleanData,9,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,363,41,28,13,0,68.292683,31.707317,0,0.594368,0.163185,0.274534,62.113957,75.573381,98.883473,52.858143,46.02533,2.411792,1.289223,1.122569,48.175907,1.175022,2029.383729,0.818182,9,0.1,3,0.9,27,0.181818,2,0.75,0.818182,0.782609,0.699362,0.942424,0.907051,0.682927,0.072781,0.927219,0.317073,0.674774,0.682927,0.67222,0.610764,0.918585,0.713024,0.571332,0.682927,0.073,0,0.07,0,70,0,6844,32267,4897,100,63.414634,?,?,?,?,?,100,60
CleanData,9,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,31,9,0,77.5,22.5,0,0.714512,0.130893,0.249296,50.039877,68.962018,94.770263,47.501039,47.269224,2.369257,1.187526,1.181731,58.522365,1.463059,2460.378408,0.636364,7,0.068966,2,0.931034,27,0.363636,4,0.777778,0.636364,0.7,0.60671,0.833856,0.837987,0.775,0.047484,0.952516,0.225,0.778312,0.775,0.771279,0.72582,0.920986,0.80663,0.701198,0.775,0.083,0,0.08,0,80,0,6844,32352,4812,92.5,53.333333,?,?,?,?,?,100,91
CleanData,9,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,28,12,0,70,30,0,0.620853,0.128937,0.251614,49.292178,69.603341,94.770263,49.898545,44.871718,2.369257,1.247464,1.121793,59.41855,1.485464,2498.055497,0.545455,6,0.103448,3,0.896552,26,0.454545,5,0.666667,0.545455,0.6,0.47263,0.840125,0.773814,0.7,0.068093,0.931907,0.3,0.71119,0.7,0.702821,0.632195,0.930578,0.825048,0.665171,0.7,0.103,0,0.09,0,90,0,6844,32352,4812,97.5,50.416667,?,?,?,?,?,100,111
CleanData,9,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,31,9,0,77.5,22.5,0,0.708738,0.132784,0.243493,50.815297,67.435185,94.585039,41.8753,52.709739,2.364626,1.046882,1.317743,55.898608,1.397465,2349.559369,0.8,8,0.133333,4,0.866667,26,0.2,2,0.666667,0.8,0.727273,0.629941,0.946667,0.877291,0.775,0.055191,0.944809,0.225,0.789286,0.775,0.773035,0.73136,0.9397,0.840297,0.691759,0.775,0.078,0,0.07,0,70,0,6844,32352,4812,97.5,57.5,?,?,?,?,?,100,80
CleanData,9,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20181006.1758,364,40,33,7,0,82.5,17.5,0,0.775821,0.127232,0.230036,48.690806,63.708346,94.585039,36.86069,57.724349,2.364626,0.921517,1.443109,61.203513,1.530088,2572.537905,0.8,8,0.066667,2,0.933333,28,0.2,2,0.8,0.8,0.8,0.733333,0.91,0.887424,0.825,0.03457,0.96543,0.175,0.8375,0.825,0.824495,0.79417,0.962478,0.907721,0.77138,0.825,0.07,0,0.07,0,70,0,6844,32352,4812,97.5,56.25,?,?,?,?,?,100,58
