Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
CleanData,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,30.0,11.0,0.0,73.17073170731707,26.829268292682926,0.0,0.6651818856718633,0.09249344525965582,0.29667061644236337,35.301042717793486,81.91362020472172,97.45921791683251,94.39271804251533,3.066499874317188,2.3770540955325004,2.3022614156711056,0.07479267986139483,66.01921445745043,1.6102247428646446,2776.524510911337,0.7272727272727273,8.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.2727272727272727,3.0,0.8,0.7272727272727273,0.761904761904762,0.6815828854339874,0.8303030303030303,0.6549889135254989,0.7317073170731707,0.050937945735848075,0.9490620542641519,0.2682926829268293,0.7615853658536585,0.7317073170731707,0.7373147178025227,0.6831480133895862,0.8403846856686614,0.6193486020226057,0.6697580197580197,0.7317073170731707,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,73.17073170731707,16.666666666666675,?,?
CleanData,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,35.0,6.0,0.0,85.36585365853658,14.634146341463415,0.0,0.808261886204209,0.05250402097516908,0.21914385771863443,20.03868146653213,60.50773395298236,97.45921791683251,51.85374484152183,45.605473075310684,2.3770540955325004,1.2647254839395567,1.1123286115929436,76.41915250703379,1.8638817684642386,3213.9075234771417,1.0,11.0,0.1,3.0,0.9,27.0,0.0,0.0,0.7857142857142857,1.0,0.88,0.8409178658720822,0.95,0.7857142857142857,0.8536585365853658,0.057106812447434825,0.9428931875525652,0.14634146341463414,NaN,0.8536585365853658,NaN,NaN,0.8982758620689656,0.7554771819495198,NaN,0.8536585365853658,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,85.36585365853658,16.666666666666675,?,?
CleanData,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8081534772182254,0.053693693693693686,0.22186868232962761,20.5605864596809,61.488244741679566,94.09527615246172,51.8556681925616,42.23960795990012,2.352381903811543,1.29639170481404,1.055990198997503,75.75019299204699,1.8937548248011749,3182.1494309477075,0.8181818181818182,9.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7492163009404389,0.8746081504702194,0.7194214876033058,0.85,0.03343843171429378,0.9665615682857063,0.15,0.8605357142857144,0.85,0.8434523809523808,0.8163817802978673,0.9082807841428531,0.7627516233766234,0.8069985569985569,0.85,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,85.0,16.666666666666675,?,?
CleanData,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.809976247030879,0.0536936936936937,0.22186868232962761,20.503999311946345,61.298245848692,95.5195312497878,51.855668192561595,43.66386305722621,2.387988281244695,1.2963917048140399,1.0915965764306552,79.15929954517347,1.9789824886293368,3330.7281181228286,0.8181818181818182,9.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7492163009404389,0.8746081504702194,0.7194214876033058,0.85,0.03577223993045494,0.964227760069545,0.15,0.8541666666666667,0.85,0.8505928853754942,0.8124985943706287,0.9071138800347726,0.7832575757575758,0.863965744400527,0.85,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,85.0,16.666666666666675,?,?
CleanData,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.7413096200485045,0.07009009009009011,0.25616812564228514,26.63699392279382,70.39549725609956,96.98041627080613,68.87917350009633,28.101242770709803,2.4245104067701533,1.7219793375024082,0.7025310692677451,68.09727792206367,1.7024319480515917,2870.085019665166,0.9,9.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.1,1.0,0.8181818181818182,0.9,0.8571428571428572,0.8081352297940448,0.9166666666666666,0.7613636363636365,0.8,0.0595704948646125,0.9404295051353875,0.2,NaN,0.8,NaN,NaN,0.8702147525676939,0.6653409090909091,NaN,0.8,0.001,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,80.0,16.666666666666675,?,?
CleanData,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,33.0,7.0,0.0,82.5,17.5,0.0,0.7763578274760383,0.061891891891891905,0.23963286585291968,23.521355816143128,65.85157582866718,96.98041627080613,60.367420846329,36.612995424477134,2.4245104067701533,1.509185521158225,0.9153248856119284,75.87835183110336,1.896958795777584,3198.0326901844096,0.9,9.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.1,1.0,0.8181818181818182,0.9,0.8571428571428572,0.8081352297940448,0.9166666666666666,0.7613636363636365,0.825,0.05599906629318394,0.9440009337068161,0.175,0.8352597402597404,0.825,0.8209727772227773,0.7799619198377673,0.8845004668534081,0.7164123376623378,0.8217615717615717,0.825,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,82.5,16.666666666666675,?,?
CleanData,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.740470397404704,0.07009009009009012,0.25616812564228514,26.934395014713548,71.27791400253986,93.44654248749775,68.87917350009629,24.567368987401466,2.3361635621874437,1.721979337502407,0.6141842246850366,73.00575923780805,1.8251439809452012,3064.6251145312763,0.8181818181818182,9.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.18181818181818182,2.0,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.6485012747192745,0.8401253918495298,0.6164335664335665,0.8,0.07845391029975209,0.921546089700248,0.2,0.8091346153846153,0.8,0.8009642857142858,0.7274094295559297,0.860773044850124,0.7061858974358974,0.8600793650793651,0.8,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,80.0,16.666666666666675,?,?
CleanData,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,32.0,8.0,0.0,80.0,20.0,0.0,0.7350993377483445,0.07009009009009007,0.25616812564228514,26.934395014713527,71.27791400253986,93.44654248749775,68.87917350009636,24.567368987401395,2.3361635621874437,1.7219793375024088,0.6141842246850349,67.54907647541364,1.688726911885341,2835.565281303715,0.9090909090909091,10.0,0.034482758620689655,1.0,0.9655172413793104,28.0,0.09090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8746081504702194,0.9373040752351097,0.8514462809917355,0.8,0.06596424010217114,0.9340357598978288,0.2,0.7785294117647059,0.8,0.7705555555555555,0.7350455690715174,0.8670178799489143,0.7089271390374331,0.7218855218855219,0.8,0.0,0.001,0.01,0.0,10.0,0.0,34061.0,32352.0,4812.0,80.0,16.666666666666675,?,?
CleanData,2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,37.0,4.0,0.0,90.2439024390244,9.75609756097561,0.0,0.8752851711026616,0.036508251261374386,0.17896441171923091,13.94781144781144,49.470153210413415,97.27399356353716,34.838155561124516,62.435838002412645,2.372536428378955,0.8497111112469394,1.5228253171320156,84.90414142490908,2.0708327176807093,3569.9747220328773,1.0,10.0,0.03225806451612903,1.0,0.967741935483871,30.0,0.0,0.0,0.9090909090909091,1.0,0.9523809523809523,0.9379580992210836,0.9838709677419355,0.9090909090909091,0.9024390243902439,0.02685016635356803,0.9731498336464319,0.0975609756097561,0.9005912786400591,0.9024390243902439,0.9002054855713392,0.8758759790770971,0.937794429018338,0.8375755218408403,0.8991147741147741,0.9024390243902439,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,90.2439024390244,16.666666666666675,?,?
CleanData,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,35.0,6.0,0.0,85.36585365853658,14.634146341463415,0.0,0.8129277566539924,0.05250402097516908,0.21914385771863443,20.14029749830967,60.85398338878065,96.13549718693376,51.85374484152183,44.28175234541193,2.3447682240715553,1.2647254839395567,1.0800427401319983,78.11537325469524,1.9052530062120792,3280.2417680368776,0.8181818181818182,9.0,0.0,0.0,1.0,30.0,0.18181818181818182,2.0,1.0,0.8181818181818182,0.9,0.8758113121817134,0.9090909090909091,0.8669623059866962,0.8536585365853658,0.026505430020494578,0.9734945699795055,0.14634146341463414,0.8797909407665505,0.8536585365853658,0.8580591044005679,0.8344176765556233,0.9135765532824356,0.7796592164527917,0.8085097001763669,0.8536585365853658,0.0,0.002,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,85.36585365853658,16.666666666666675,?,?
CleanData,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,34.0,7.0,0.0,82.92682926829268,17.073170731707318,0.0,0.7759562841530054,0.06050190583206643,0.23668949117504656,23.208248816768087,65.72622438160381,96.13549718693376,60.361539481720534,35.77395770521323,2.3447682240715553,1.4722326702858668,0.8725355537856885,73.6635243398598,1.7966713253624342,3093.2985307842146,0.8181818181818182,9.0,0.03333333333333333,1.0,0.9666666666666667,29.0,0.18181818181818182,2.0,0.9,0.8181818181818182,0.8571428571428572,0.8097704923275355,0.8924242424242425,0.7851441241685144,0.8292682926829268,0.05951282292745706,0.9404871770725428,0.17073170731707318,0.8497847919655668,0.8292682926829268,0.8259001161440186,0.7893160925189004,0.8848777348777348,0.7356860412219617,0.7873015873015873,0.8292682926829268,0.0,0.001,0.0,0.01,0.0,10.0,33976.0,32267.0,4897.0,82.92682926829268,16.666666666666675,?,?
CleanData,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,33.0,8.0,0.0,80.48780487804878,19.51219512195122,0.0,0.7461300309597524,0.06849979068896378,0.2530213431503354,26.073465280107353,69.65136390769932,98.88347301415865,68.86933412191921,30.014138892239444,2.411792024735577,1.6797398566321757,0.7320521681034011,73.40476695678318,1.7903601696776386,3092.1356522175406,1.0,11.0,0.16666666666666666,5.0,0.8333333333333334,25.0,0.0,0.0,0.6875,1.0,0.8148148148148148,0.7569125885243729,0.9166666666666666,0.6875,0.8048780487804879,0.06908166125996235,0.9309183387400377,0.1951219512195122,0.8345450281425891,0.8048780487804879,0.7845709123757905,0.7555254899367028,0.8678981937602627,0.6894276529538279,0.7639506172839506,0.8048780487804879,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,80.48780487804878,16.666666666666675,?,?
CleanData,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,33.0,7.0,0.0,82.5,17.5,0.0,0.777247414478918,0.06189189189189187,0.23963286585291968,23.63464350219316,66.20616380033084,95.51953124978785,60.367420846329,35.15211040345885,2.387988281244696,1.509185521158225,0.8788027600864712,73.65548796933265,1.8413871992333164,3099.148252234277,0.8181818181818182,9.0,0.0,0.0,1.0,29.0,0.18181818181818182,2.0,1.0,0.8181818181818182,0.9,0.8748690727349735,0.9090909090909091,0.8681818181818182,0.825,0.04096638655462185,0.9590336134453782,0.175,0.8569711538461539,0.825,0.8201538461538462,0.7915270314811959,0.8920168067226891,0.7349839743589743,0.785982905982906,0.825,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,82.5,16.666666666666675,?,?
CleanData,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8092209856915739,0.053693693693693666,0.22186868232962764,20.50399931194632,61.29824584869199,95.51953124978785,51.855668192561616,43.66386305722623,2.387988281244696,1.2963917048140403,1.0915965764306557,77.17289668255277,1.9293224170638195,3247.1476935048113,0.8181818181818182,9.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7492163009404389,0.8746081504702194,0.7194214876033058,0.85,0.03254716611714583,0.9674528338828541,0.15,0.8580357142857142,0.85,0.8434523809523808,0.8171270467825524,0.9087264169414272,0.7627516233766234,0.8181096681096681,0.85,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,85.0,16.666666666666675,?,?
CleanData,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8079999999999999,0.053693693693693686,0.22186868232962753,20.52695023247805,61.374862889695684,94.77026321739659,51.855668192561595,42.914595024834995,2.369256580434915,1.2963917048140399,1.072864875620875,74.74314293069912,1.868578573267478,3142.3270992473417,0.9090909090909091,10.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.09090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8185963687481157,0.9200626959247649,0.7825757575757576,0.85,0.032504266074245794,0.9674957339257542,0.15,NaN,0.85,NaN,NaN,0.9087478669628772,0.7597916666666666,NaN,0.85,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,85.0,16.666666666666675,?,?
CleanData,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,34.0,6.0,0.0,85.0,15.0,0.0,0.8069187449718422,0.05369369369369368,0.2218686823296277,20.526950232478047,61.374862889695734,94.77026321739659,51.855668192561616,42.91459502483497,2.369256580434915,1.2963917048140403,1.0728648756208743,75.71622102940547,1.8929055257351368,3183.236934709896,1.0,11.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.0,0.0,0.8461538461538461,1.0,0.9166666666666666,0.8875800856756891,0.9655172413793104,0.8461538461538461,0.85,0.03960043787629995,0.9603995621237,0.15,0.871025641025641,0.85,0.8402146464646464,0.8191403488026954,0.9051997810618501,0.7545673076923076,0.797138047138047,0.85,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,85.0,16.666666666666675,?,?
CleanData,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,35.0,5.0,0.0,87.5,12.5,0.0,0.8394863563402889,0.04549549549549547,0.20255249690015423,17.392801790941967,56.03148490665733,94.77026321739659,43.34391553879422,51.42634767860237,2.369256580434915,1.0835978884698556,1.2856586919650592,78.700230933369,1.967505773334225,3308.689716302731,0.7272727272727273,8.0,0.034482758620689655,1.0,0.9655172413793104,28.0,0.2727272727272727,3.0,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.740789521357966,0.8463949843260188,0.7214646464646464,0.875,0.03805418719211823,0.9619458128078818,0.125,NaN,0.875,NaN,NaN,0.918472906403941,0.7973313492063492,NaN,0.875,0.001,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,87.5,16.666666666666675,?,?
CleanData,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,31.0,9.0,0.0,77.5,22.5,0.0,0.7147385103011092,0.07828828828828835,0.27169892674296636,29.960351663506327,75.24692988169687,94.58503886410114,77.3909261538637,17.194112710237434,2.3646259716025284,1.9347731538465927,0.42985281775593587,70.68727064629883,1.7671817661574707,2971.164138299008,0.5,5.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.5,5.0,0.7142857142857143,0.5,0.588235294117647,0.4938291646584311,0.7166666666666667,0.48214285714285715,0.775,0.05948490507314036,0.9405150949268597,0.225,0.78,0.775,0.763832327802916,0.7092315488954947,0.8577575474634298,0.6580494505494505,0.7654181330651918,0.775,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,77.5,16.666666666666675,?,?
CleanData,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,36.0,5.0,0.0,87.8048780487805,12.195121951219512,0.0,0.8421862971516552,0.044506136118271734,0.20006535311969373,17.05648906527062,55.49744221237962,96.48809560745369,43.34595020132317,53.14214540613052,2.3533681855476507,1.057218297593248,1.296149887954403,79.9099088224655,1.9490221664015974,3357.011010469506,0.9090909090909091,10.0,0.03333333333333333,1.0,0.9666666666666667,29.0,0.09090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8757575757575757,0.9378787878787879,0.8508365248941745,0.8780487804878049,0.03126628370530809,0.968733716294692,0.12195121951219512,0.8797909407665505,0.8780487804878049,0.8744354110207769,0.8507359339857539,0.9233912483912485,0.7996663756628064,0.8258978675645342,0.8780487804878049,0.001,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,87.8048780487805,16.666666666666675,?,?
CleanData,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,34.0,7.0,0.0,82.92682926829268,17.073170731707318,0.0,0.7805810397553516,0.06050190583206643,0.23668949117504656,23.161268556005385,65.57598998885675,97.23736363984494,60.36153948172055,36.875824158124395,2.371643015605974,1.472232670285867,0.8994103453201072,73.5040151088447,1.7927808563132852,3090.4455567972,0.9090909090909091,10.0,0.1,3.0,0.9,27.0,0.09090909090909091,1.0,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7703775168587922,0.9045454545454545,0.7236909432031383,0.8292682926829268,0.037455427185850806,0.9625445728141491,0.17073170731707318,NaN,0.8292682926829268,NaN,NaN,0.8959064327485381,0.7356413960816103,NaN,0.8292682926829268,0.001,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,82.92682926829268,16.666666666666675,?,?
CleanData,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,35.0,6.0,0.0,85.36585365853658,14.634146341463415,0.0,0.8151765589782118,0.05250402097516908,0.21914385771863443,20.016799664006722,60.433901735690576,98.20848594922381,51.85374484152184,46.354741107701976,2.3953289255908246,1.264725483939557,1.1306034416512678,80.62243156634081,1.9664007699107513,3393.480442479775,0.9090909090909091,10.0,0.06666666666666667,2.0,0.9333333333333333,28.0,0.09090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8203481518309587,0.9212121212121213,0.7819660014781966,0.8536585365853658,0.03521731859786838,0.9647826814021315,0.14634146341463414,0.8790835181079084,0.8536585365853658,0.8543606799704361,0.8243319798449501,0.9092206089937488,0.7721756530203883,0.8385924462011418,0.8536585365853658,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,85.36585365853658,16.666666666666675,?,?
CleanData,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,363.0,41.0,32.0,9.0,0.0,78.04878048780488,21.951219512195124,0.0,0.7154973014649191,0.07649767554586112,0.2683611092287725,29.144631914715017,73.9509383716051,98.53087459363866,77.37712876211793,21.153745831520723,2.4031920632594796,1.8872470429784862,0.5159450202809932,69.04222588604844,1.6839567289280108,2907.1388283645083,0.9090909090909091,10.0,0.1,3.0,0.9,27.0,0.09090909090909091,1.0,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7703775168587922,0.9045454545454545,0.7236909432031383,0.7804878048780488,0.06740189950005415,0.9325981004999458,0.21951219512195122,0.7900026802465827,0.7804878048780488,0.7680693290449387,0.7238285104154987,0.8565429526889975,0.6445519085316824,0.7116910866910867,0.7804878048780488,0.0,0.001,0.0,0.0,0.0,0.0,33976.0,32267.0,4897.0,78.04878048780488,16.666666666666675,?,?
CleanData,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,33.0,7.0,0.0,82.5,17.5,0.0,0.7763578274760383,0.06189189189189194,0.23963286585291962,23.683530121520324,66.35989348981148,94.41766479687658,60.367420846329,34.05024395054758,2.3604416199219145,1.509185521158225,0.8512560987636896,76.23821688339083,1.9059554220847708,3203.836411091614,0.6363636363636364,7.0,0.034482758620689655,1.0,0.9655172413793104,28.0,0.36363636363636365,4.0,0.875,0.6363636363636364,0.7368421052631579,0.6718710131470252,0.8009404388714734,0.6568181818181817,0.825,0.0575347066726377,0.9424652933273624,0.175,0.8357142857142857,0.825,0.8231443994601889,0.771721516116151,0.883732646663681,0.7410714285714286,0.8749437696806117,0.825,0.001,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,82.5,16.666666666666675,?,?
CleanData,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,35.0,5.0,0.0,87.5,12.5,0.0,0.8387096774193549,0.04549549549549546,0.20255249690015426,17.392801790941967,56.03148490665736,94.77026321739656,43.34391553879423,51.42634767860233,2.369256580434914,1.0835978884698556,1.2856586919650583,79.9973747493012,1.99993436873253,3363.22381808922,0.8181818181818182,9.0,0.06896551724137931,2.0,0.9310344827586207,27.0,0.18181818181818182,2.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7492163009404389,0.8746081504702194,0.7194214876033058,0.875,0.04480585337583309,0.9551941466241669,0.125,0.8771428571428572,0.875,0.8717282717282717,0.8373064179211447,0.9150970733120835,0.7949837662337662,0.8876123876123876,0.875,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,87.5,16.666666666666675,?,?
CleanData,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,31.0,9.0,0.0,77.5,22.5,0.0,0.7163120567375887,0.07828828828828831,0.2716989267429663,29.929395557086302,75.1592527662488,94.77026321739656,77.39092615386369,17.379337063532873,2.369256580434914,1.9347731538465922,0.43448342658832184,70.1260264176857,1.7531506604421423,2948.215776518024,0.8181818181818182,9.0,0.10344827586206896,3.0,0.896551724137931,26.0,0.18181818181818182,2.0,0.75,0.8181818181818182,0.7826086956521738,0.696417806248397,0.8573667711598746,0.6636363636363636,0.775,0.050763868765897155,0.9492361312341029,0.225,0.8026785714285716,0.775,0.7806935817805383,0.7295432963206336,0.8621180656170514,0.6731845238095238,0.7871808143547273,0.775,0.0,0.001,0.0,0.0,0.0,0.0,34061.0,32352.0,4812.0,77.5,16.666666666666675,?,?
CleanData,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810081251E7,364.0,40.0,30.0,10.0,0.0,75.0,25.0,0.0,0.6723996723996725,0.08648648648648649,0.2863887305594932,33.06354399862238,79.22284878912686,94.77026321739656,85.90267880763113,8.867584409765428,2.369256580434914,2.1475669701907782,0.2216896102441357,63.09246370702339,1.5773115926755847,2652.5130024125488,0.8181818181818182,9.0,0.13793103448275862,4.0,0.8620689655172413,25.0,0.18181818181818182,2.0,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.6485012747192745,0.8401253918495298,0.6164335664335665,0.75,0.08246884960880904,0.917531150391191,0.25,NaN,0.75,NaN,NaN,0.8337655751955954,0.611007326007326,NaN,0.75,0.0,0.001,0.0,0.01,0.0,10.0,34061.0,32352.0,4812.0,75.0,16.666666666666675,?,?
